REF_YR,kategori,beskrivelse,Indkomstgruppe,forbrug,gns_pris_indeks,inflation_t_tminus1,inflation_t_tplus1
2009,05.2,Boligtekstiler,1,574,89.43333333333334,1.45,.3666666666666671
2009,05.3,Husholdningsapparater og reparation heraf,1,918,108.6083333333333,2.366666666666667,.7083333333333333
2009,05.4,"Glas, service og husholdningsredskaber",1,588,94.2,5.733333333333333,.6083333333333334
2009,05.5,Vaerktoej og udstyr til hus og have,1,892,94.56666666666666,1.766666666666667,1.375
2009,05.6,Andre varer og tjenester til husholdningen,1,1595,93.825,2.65,.8416666666666666
2009,06.1,"Medicinske produkter, apparater og medicinsk udstyr",1,3185,94.46666666666667,4.725000000000001,2.016666666666667
2009,06.2,Ambulant behandling,1,2526,89.97500000000002,2.675000000000001,1.475
2009,06.3,Hospitalstjenester,1,0,95.73333333333333,1.816666666666667,-.7916666666666667
2009,07.1,koeb af koeretoejer,1,1694,103.6,-.4249999999999999,-.5
2009,07.2,Drift af personlige transportmidler,1,6124,87.40000000000001,-.1333333333333337,7.725
2009,07.3,Transporttjenester,1,4374,90.34166666666667,2.15,.5583333333333332
2009,08.1,Posttjenester,1,199,66.09999999999999,1.1,.375
2009,08.2,Telefon- og telefaxudstyr,1,206,97.31666666666666,-29.08333333333333,-13.51666666666667
2009,08.3,Teletjenester,1,3622,114.1416666666667,-.6333333333333333,-2.116666666666667
2009,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,1,1590,155.75,-9.266666666666667,-5.608333333333333
2009,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,1,193,92.21666666666667,-.25,1.808333333333333
2009,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",1,2895,106.9166666666667,1.45,-1.016666666666667
2009,09.4,Fritids- og kulturtjenester,1,6880,84.23333333333333,4.025,2.808333333333334
2009,09.5,"Aviser, boeger og papirvarer",1,2940,79.97499999999999,2.608333333333333,2.541666666666667
2009,09.6,Pakkerejser,1,2071,98.625,8.275,3.733333333333333
2009,10.,Uddannelse,1,506,81.175,3.558333333333333,3.766666666666667
2009,11.1,"Restauranter, cafeer og kantiner mv.",1,7028,87.8,2.483333333333333,1.766666666666667
2009,11.2,Overnatningsfaciliteter,1,862,101.4083333333333,-3.199999999999999,-1.441666666666666
2009,12.1,Personlig pleje,1,3755,95.99166666666667,1.325,1.858333333333334
2009,12.3,Andre personlige effekter,1,820,88.68333333333334,2.816666666666666,.9416666666666668
2009,12.4,Daginstitutioner og social forsorg,1,1015,86.96666666666667,5.283333333333333,4.783333333333333
2009,12.5,Forsikring,1,5121,85.575,4.4,5.925
2009,12.6,Finansielle tjenester,1,647,73.425,2.625,4.808333333333334
2009,12.7,Andre tjenester,1,1694,84.60833333333333,4.983333333333333,3.275
2009,01.1,Foedevarer,2,24992,91.2,-.1000000000000005,.166666666666667
2009,01.2,Ikke-alkoholiske drikkevarer,2,2667,94.35833333333333,.1750000000000007,2.841666666666666
2009,02.1,Alkoholiske drikkevarer,2,4514,92.625,2.958333333333333,-.175
2009,02.2,Tobak,2,4437,71.52500000000001,1.433333333333333,13.96666666666667
2009,03.1,Beklaedning,2,8890,101.0166666666667,.275,.3500000000000001
2009,03.2,Fodtoej,2,2873,76.34999999999999,7.683333333333333,-.6916666666666664
2009,04.1,Faktisk husleje,2,34794,86.89166666666667,2.558333333333334,2.833333333333333
2009,04.2,Beregnet lejevaerdi af bolig,2,22143,86.48333333333333,3.033333333333334,2.916666666666667
2009,04.3,Vedligeholdelse og reparation af bolig,2,5015,91.90833333333333,1.8,.5833333333333333
2009,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,2,6806,90.83333333333334,7.533333333333333,2.416666666666667
2009,04.5,"Elektricitet, gas og andet braendsel",2,19641,88.52500000000001,-1.758333333333333,7.308333333333334
2009,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",2,4118,99.08333333333333,3.2,-.3916666666666667
2009,05.2,Boligtekstiler,2,607,90.63333333333333,.7583333333333333,.8583333333333334
2009,05.3,Husholdningsapparater og reparation heraf,2,1485,98.80833333333334,5,4.783333333333333
2009,05.4,"Glas, service og husholdningsredskaber",2,1530,95.52500000000001,5.558333333333334,.8083333333333327
2009,05.5,Vaerktoej og udstyr til hus og have,2,1272,94.925,1.675,1.566666666666667
2009,05.6,Andre varer og tjenester til husholdningen,2,2487,93.91666666666667,2.791666666666667,.9666666666666665
2009,06.1,"Medicinske produkter, apparater og medicinsk udstyr",2,3647,94.95,4.133333333333334,1.75
2009,06.2,Ambulant behandling,2,3831,89.47500000000002,2.675000000000001,1.375
2009,06.3,Hospitalstjenester,2,92,95.73333333333333,1.816666666666667,-.7916666666666667
2009,07.1,koeb af koeretoejer,2,6003,104.4583333333333,-.6833333333333333,-.5666666666666667
2009,07.2,Drift af personlige transportmidler,2,14804,87.52500000000001,-2.375,7.741666666666667
2009,07.3,Transporttjenester,2,5269,90.45833333333333,1.758333333333334,.9833333333333332
2009,08.1,Posttjenester,2,324,66.09999999999999,1.1,.375
2009,08.2,Telefon- og telefaxudstyr,2,336,93.85833333333333,-30.43333333333334,-15.025
2009,08.3,Teletjenester,2,4639,117.9166666666667,-1.841666666666666,-2.616666666666667
2009,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,2,3707,138.8583333333333,-7.683333333333334,-3.675
2009,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,2,682,93.19166666666666,.6583333333333337,1.166666666666667
2009,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",2,4812,104.6166666666667,1.008333333333333,-1.508333333333333
2009,09.4,Fritids- og kulturtjenester,2,9182,84.925,3.908333333333333,2.758333333333333
2009,09.5,"Aviser, boeger og papirvarer",2,3641,80.5,2.083333333333333,2.425
2009,09.6,Pakkerejser,2,4036,98.625,8.275,3.733333333333333
2009,10.,Uddannelse,2,872,81.175,4.366666666666667,3.791666666666667
2009,11.1,"Restauranter, cafeer og kantiner mv.",2,9874,87.36666666666667,2.425,1.825
2009,11.2,Overnatningsfaciliteter,2,1765,100.2416666666667,-1.074999999999998,-.4750000000000005
2009,12.1,Personlig pleje,2,5297,95.54166666666667,1.35,1.858333333333334
2009,12.3,Andre personlige effekter,2,1121,89.72499999999999,2.341666666666667,.0750000000000002
2009,12.4,Daginstitutioner og social forsorg,2,1537,88.46666666666667,5.5,4.575
2009,12.5,Forsikring,2,10149,87.375,4.025,5.375
2009,12.6,Finansielle tjenester,2,617,75.39999999999998,2.35,3.6
2009,12.7,Andre tjenester,2,659,86.84166666666667,5.508333333333334,2.733333333333333
2009,01.1,Foedevarer,3,34903,90.825,-.0666666666666673,-.0250000000000004
2009,01.2,Ikke-alkoholiske drikkevarer,3,3407,95.10833333333333,-.0583333333333327,2.666666666666667
2009,02.1,Alkoholiske drikkevarer,3,5231,91.3,3,-.0500000000000001
2009,02.2,Tobak,3,4640,71.54166666666667,1.341666666666667,14.24166666666667
2009,03.1,Beklaedning,3,11092,100.3083333333333,-.1249999999999999,.4666666666666663
2009,03.2,Fodtoej,3,2642,79.325,6.783333333333333,-1.658333333333334
2009,04.1,Faktisk husleje,3,23231,86.90000000000001,3.191666666666666,2.816666666666666
2009,04.2,Beregnet lejevaerdi af bolig,3,39991,86.48333333333333,3.033333333333334,2.916666666666667
2009,04.3,Vedligeholdelse og reparation af bolig,3,6544,90.39166666666667,2,.6333333333333333
2009,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,3,9894,90.875,7.5,2.375
2009,04.5,"Elektricitet, gas og andet braendsel",3,23214,88.48333333333333,-2.716666666666667,7.408333333333333
2009,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",3,6420,101.7416666666667,2.65,-1.341666666666666
2009,05.2,Boligtekstiler,3,1080,90.64166666666667,.3500000000000001,.65
2009,05.3,Husholdningsapparater og reparation heraf,3,3036,106.5333333333333,2.05,.4083333333333334
2009,05.4,"Glas, service og husholdningsredskaber",3,1837,94.97499999999999,6.241666666666667,.4749999999999997
2009,05.5,Vaerktoej og udstyr til hus og have,3,1721,95.66666666666667,1.658333333333333,1.175
2009,05.6,Andre varer og tjenester til husholdningen,3,3616,94,2.408333333333333,.9999999999999999
2009,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3,3612,92.65833333333333,3.991666666666666,2.708333333333333
2009,06.2,Ambulant behandling,3,4494,89.47500000000002,2.5,1.375
2009,06.3,Hospitalstjenester,3,0,95.73333333333333,1.816666666666667,-.7916666666666667
2009,07.1,koeb af koeretoejer,3,11655,104.1333333333333,-.7166666666666667,-.5416666666666667
2009,07.2,Drift af personlige transportmidler,3,25541,86.46666666666667,-1.175,8.066666666666666
2009,07.3,Transporttjenester,3,5112,94.15000000000001,.6249999999999991,-.7
2009,08.1,Posttjenester,3,429,66.09999999999999,1.1,.375
2009,08.2,Telefon- og telefaxudstyr,3,580,91.8,-31.41666666666666,-15.75
2009,08.3,Teletjenester,3,5410,120.825,-1.691666666666667,-2.5
2009,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,3,4410,141.525,-9.200000000000001,-4.75
2009,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,3,1080,93.36666666666667,3.333333333333333,1.733333333333333
2009,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",3,7670,104.4833333333333,1.616666666666667,-1.158333333333333
2009,09.4,Fritids- og kulturtjenester,3,11547,84.68333333333334,3.791666666666667,2.683333333333333
2009,09.5,"Aviser, boeger og papirvarer",3,4151,79.86666666666666,2.725,2.508333333333333
2009,09.6,Pakkerejser,3,5799,98.625,8.275,3.733333333333333
2009,10.,Uddannelse,3,1573,80.79166666666667,4.866666666666667,4.225
2009,11.1,"Restauranter, cafeer og kantiner mv.",3,14012,87.58333333333333,2.433333333333333,1.8
2009,11.2,Overnatningsfaciliteter,3,2631,101.1166666666667,-2.416666666666668,-1.083333333333335
2009,12.1,Personlig pleje,3,6541,94.5,1.308333333333333,2.016666666666667
2009,12.3,Andre personlige effekter,3,1805,91.64166666666667,1.808333333333333,-1.633333333333333
2009,12.4,Daginstitutioner og social forsorg,3,3921,90.98333333333333,5.85,4.366666666666667
2009,12.5,Forsikring,3,17543,87.175,3.775,5.2
2009,12.6,Finansielle tjenester,3,1093,75.39166666666667,2.758333333333333,4.875
2009,12.7,Andre tjenester,3,914,89.54166666666667,4.133333333333333,1.633333333333333
2009,01.1,Foedevarer,4,47437,91.23333333333333,.0083333333333333,-.0249999999999999
2009,01.2,Ikke-alkoholiske drikkevarer,4,4426,94.24166666666666,.3500000000000005,3.133333333333333
2009,02.1,Alkoholiske drikkevarer,4,7279,91.06666666666666,3.066666666666666,.2083333333333335
2009,02.2,Tobak,4,4644,71.45,1.333333333333334,14.31666666666667
2009,03.1,Beklaedning,4,19037,100.9916666666667,.3083333333333331,.3833333333333337
2009,03.2,Fodtoej,4,4440,79.34999999999999,6.525,-1.808333333333334
2009,04.1,Faktisk husleje,4,12184,88.40833333333333,4.091666666666667,2.583333333333333
2009,04.2,Beregnet lejevaerdi af bolig,4,58405,86.48333333333333,3.033333333333334,2.916666666666667
2009,04.3,Vedligeholdelse og reparation af bolig,4,13974,92.23333333333333,1.775,.4750000000000001
2009,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,4,13557,90.95,6.95,2.2
2009,04.5,"Elektricitet, gas og andet braendsel",4,29482,88.3,-3.541666666666667,7.116666666666666
2009,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",4,9679,98.81666666666666,2.625,-.2583333333333333
2009,05.2,Boligtekstiler,4,1265,90.34166666666667,.975,.2249999999999999
2009,05.3,Husholdningsapparater og reparation heraf,4,3452,106.475,2.025,.4583333333333333
2009,05.4,"Glas, service og husholdningsredskaber",4,2644,96.19166666666666,5.275,.1916666666666669
2009,05.5,Vaerktoej og udstyr til hus og have,4,2660,95.425,1.7,1.583333333333333
2009,05.6,Andre varer og tjenester til husholdningen,4,5105,94.05,2.691666666666667,1.05
2009,06.1,"Medicinske produkter, apparater og medicinsk udstyr",4,3965,96.01666666666667,4.675,1.966666666666666
2009,06.2,Ambulant behandling,4,5564,89.52500000000001,2.45,1.55
2009,06.3,Hospitalstjenester,4,132,95.73333333333333,1.816666666666667,-.7916666666666667
2009,07.1,koeb af koeretoejer,4,22117,104.5,-.7333333333333333,-.5583333333333333
2009,07.2,Drift af personlige transportmidler,4,38938,89.5,-1.608333333333333,6.799999999999999
2009,07.3,Transporttjenester,4,5728,92.89999999999998,1.366666666666666,-.1166666666666665
2009,08.1,Posttjenester,4,604,66.09999999999999,1.1,.375
2009,08.2,Telefon- og telefaxudstyr,4,750,98.40000000000001,-28.46666666666667,-13.28333333333333
2009,08.3,Teletjenester,4,6224,119.2,-3.366666666666667,-3.475
2009,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,4,6069,140.4666666666667,-10.15833333333333,-4.583333333333332
2009,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,4,1316,90.84999999999999,2.1,1.041666666666666
2009,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",4,10391,104.225,1.125,-1.141666666666667
2009,09.4,Fritids- og kulturtjenester,4,13228,86.60833333333333,4.075,2.791666666666667
2009,09.5,"Aviser, boeger og papirvarer",4,5143,81.35833333333333,1.608333333333333,1.65
2009,09.6,Pakkerejser,4,7074,98.625,8.275,3.733333333333333
2009,10.,Uddannelse,4,3461,80.94166666666666,5.008333333333333,4.575
2009,11.1,"Restauranter, cafeer og kantiner mv.",4,18324,87.53333333333333,2.425,1.833333333333334
2009,11.2,Overnatningsfaciliteter,4,4743,99.77500000000001,-1.216666666666667,-.2833333333333332
2009,12.1,Personlig pleje,4,10349,94.18333333333334,1.258333333333333,2.125
2009,12.3,Andre personlige effekter,4,4949,86.44166666666666,2.666666666666667,2.125
2009,12.4,Daginstitutioner og social forsorg,4,7911,91.59999999999999,5.666666666666666,4.108333333333333
2009,12.5,Forsikring,4,23785,87.375,3.8,5.2
2009,12.6,Finansielle tjenester,4,1405,73.5,2.641666666666667,4.708333333333333
2009,12.7,Andre tjenester,4,707,88.57499999999999,3.783333333333333,1.458333333333333
2009,01.1,Foedevarer,5,57148,90.95833333333333,.0416666666666665,.0416666666666665
2009,01.2,Ikke-alkoholiske drikkevarer,5,5463,95.51666666666667,.2833333333333332,2.650000000000001
2009,02.1,Alkoholiske drikkevarer,5,9995,90.94166666666666,2.441666666666667,.0416666666666667
2009,02.2,Tobak,5,3657,71.54166666666667,1.316666666666667,14.40833333333333
2009,03.1,Beklaedning,5,24889,101.525,.25,.1833333333333331
2009,03.2,Fodtoej,5,6400,82.63333333333333,5.625,-2.291666666666666
2009,04.1,Faktisk husleje,5,8653,88.925,3.441666666666666,2.383333333333333
2009,04.2,Beregnet lejevaerdi af bolig,5,76321,86.48333333333333,3.033333333333334,2.916666666666667
2009,04.3,Vedligeholdelse og reparation af bolig,5,13133,90.59999999999999,1.925,1.008333333333334
2009,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,5,15382,90.43333333333334,7.183333333333334,2.241666666666667
2009,04.5,"Elektricitet, gas og andet braendsel",5,32563,89.75833333333333,-5.208333333333334,7.558333333333331
2009,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",5,10790,98.925,2.491666666666666,-1.375
2009,05.2,Boligtekstiler,5,2398,92.09999999999999,2.066666666666666,.375
2009,05.3,Husholdningsapparater og reparation heraf,5,6032,105.5083333333333,2.266666666666667,.7249999999999999
2009,05.4,"Glas, service og husholdningsredskaber",5,3514,96.84166666666667,5.725000000000001,.8499999999999996
2009,05.5,Vaerktoej og udstyr til hus og have,5,3610,93.825,1.8,1.883333333333333
2009,05.6,Andre varer og tjenester til husholdningen,5,7747,94.36666666666666,3.141666666666667,1.1
2009,06.1,"Medicinske produkter, apparater og medicinsk udstyr",5,6157,94.3,4.416666666666666,2.016666666666667
2009,06.2,Ambulant behandling,5,6834,89.40000000000001,2.55,1.525
2009,06.3,Hospitalstjenester,5,83,95.73333333333333,1.816666666666667,-.7916666666666667
2009,07.1,koeb af koeretoejer,5,25061,104.4916666666667,-.6666666666666667,-.5416666666666666
2009,07.2,Drift af personlige transportmidler,5,51648,86.69166666666666,-.7666666666666666,7.283333333333333
2009,07.3,Transporttjenester,5,10595,94.21666666666667,-.8166666666666673,-2.066666666666666
2009,08.1,Posttjenester,5,608,66.09999999999999,1.1,.375
2009,08.2,Telefon- og telefaxudstyr,5,950,94.425,-30.45,-14.63333333333334
2009,08.3,Teletjenester,5,6099,116.6083333333333,-1.716666666666667,-2.475
2009,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5,8586,138.85,-9.583333333333332,-4.158333333333333
2009,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,5,2680,89.65000000000001,-.3916666666666664,-.0916666666666666
2009,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",5,14639,106.6,1.666666666666667,-2.583333333333333
2009,09.4,Fritids- og kulturtjenester,5,16063,86.84166666666667,4.383333333333333,2.875
2009,09.5,"Aviser, boeger og papirvarer",5,7958,82.02500000000001,1.033333333333333,1.4
2009,09.6,Pakkerejser,5,13127,98.625,8.275,3.733333333333333
2009,10.,Uddannelse,5,5076,80.09166666666667,5.491666666666667,4.883333333333333
2009,11.1,"Restauranter, cafeer og kantiner mv.",5,27341,87.5,2.425,1.8
2009,11.2,Overnatningsfaciliteter,5,8480,101.2916666666667,-2.808333333333334,-1.325000000000001
2009,12.1,Personlig pleje,5,13472,94.18333333333334,1.725,2.191666666666667
2009,12.3,Andre personlige effekter,5,4310,90.125,2.716666666666667,.1083333333333332
2009,12.4,Daginstitutioner og social forsorg,5,8823,93.48333333333333,5.683333333333334,3.883333333333334
2009,12.5,Forsikring,5,27210,86.90000000000001,4,5.2
2009,12.6,Finansielle tjenester,5,1769,77.29166666666667,2.4,4.025
2009,12.7,Andre tjenester,5,2017,89.22499999999999,3.75,1.4
2010,01.1,Foedevarer,1,18167,90.95,.2000000000000001,3.325
2010,01.2,Ikke-alkoholiske drikkevarer,1,1632,95.79166666666667,3.350000000000001,11.05
2010,02.1,Alkoholiske drikkevarer,1,2620,93.04166666666667,-.1583333333333334,.7083333333333333
2010,02.2,Tobak,1,3023,81.84999999999999,15.55,6.841666666666667
2010,03.1,Beklaedning,1,4362,101.325,.6583333333333334,.2666666666666675
2010,03.2,Fodtoej,1,2194,75.30833333333334,-.9249999999999989,4.458333333333334
2010,04.1,Faktisk husleje,1,38289,89.14166666666667,2.866666666666667,3.025
2010,04.2,Beregnet lejevaerdi af bolig,1,9418,88.99166666666667,2.916666666666667,2.991666666666667
2010,04.3,Vedligeholdelse og reparation af bolig,1,1193,90.59999999999999,1.616666666666667,2.116666666666666
2010,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,1,4869,92.84999999999999,2.425,1.7
2010,04.5,"Elektricitet, gas og andet braendsel",1,18576,93.61666666666667,7.166666666666666,6.958333333333333
2010,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",1,1947,98.65833333333333,-.8083333333333331,1.15
2010,05.2,Boligtekstiler,1,981,89.76666666666667,.3666666666666671,3.816666666666666
2010,05.3,Husholdningsapparater og reparation heraf,1,725,109.3666666666667,.7083333333333333,-1.65
2010,05.4,"Glas, service og husholdningsredskaber",1,765,94.73333333333333,.6083333333333334,1.625
2010,05.5,Vaerktoej og udstyr til hus og have,1,727,95.84999999999999,1.375,.6916666666666665
2010,05.6,Andre varer og tjenester til husholdningen,1,1414,94.61666666666667,.8416666666666666,1.675
2010,06.1,"Medicinske produkter, apparater og medicinsk udstyr",1,2268,96.33333333333333,2.016666666666667,5.633333333333333
2010,06.2,Ambulant behandling,1,2428,91.27500000000001,1.475,.65
2010,06.3,Hospitalstjenester,1,0,94.99166666666667,-.7916666666666667,.2583333333333333
2010,07.1,koeb af koeretoejer,1,1733,103.1,-.5,-.8333333333333333
2010,07.2,Drift af personlige transportmidler,1,5903,94.09999999999999,7.725,7.033333333333333
2010,07.3,Transporttjenester,1,4201,90.83333333333333,.5583333333333332,1.591666666666667
2010,08.1,Posttjenester,1,195,66.325,.375,18.7
2010,08.2,Telefon- og telefaxudstyr,1,425,83.3,-13.51666666666667,59.24166666666666
2010,08.3,Teletjenester,1,3623,111.725,-2.116666666666667,-.3416666666666666
2010,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,1,1962,146.9666666666667,-5.608333333333333,-8.091666666666667
2010,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,1,596,93.86666666666667,1.808333333333333,1.775
2010,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",1,2569,105.825,-1.016666666666667,-.4916666666666667
2010,09.4,Fritids- og kulturtjenester,1,7169,86.59999999999999,2.808333333333334,3.225
2010,09.5,"Aviser, boeger og papirvarer",1,2674,81.98333333333333,2.541666666666667,.9083333333333333
2010,09.6,Pakkerejser,1,1495,102.1666666666667,3.733333333333333,-.8583333333333307
2010,10.,Uddannelse,1,688,84.22499999999999,3.766666666666667,4.800000000000001
2010,11.1,"Restauranter, cafeer og kantiner mv.",1,7110,89.34166666666667,1.766666666666667,2.783333333333333
2010,11.2,Overnatningsfaciliteter,1,697,99.925,-1.441666666666666,.85
2010,12.1,Personlig pleje,1,3632,97.78333333333333,1.858333333333334,1.783333333333333
2010,12.3,Andre personlige effekter,1,733,89.51666666666667,.9416666666666668,6.091666666666667
2010,12.4,Daginstitutioner og social forsorg,1,515,91.15000000000001,4.783333333333333,3.15
2010,12.5,Forsikring,1,4805,90.65000000000001,5.925,3.3
2010,12.6,Finansielle tjenester,1,306,76.95,4.808333333333334,1.441666666666667
2010,12.7,Andre tjenester,1,322,87.36666666666667,3.275,2.833333333333333
2010,01.1,Foedevarer,2,25182,91.34999999999999,.166666666666667,3.166666666666667
2010,01.2,Ikke-alkoholiske drikkevarer,2,2457,97.00833333333333,2.841666666666666,10.76666666666667
2010,02.1,Alkoholiske drikkevarer,2,3730,92.46666666666667,-.175,.3083333333333333
2010,02.2,Tobak,2,4417,81.51666666666667,13.96666666666667,7.266666666666667
2010,03.1,Beklaedning,2,8509,101.3166666666667,.3500000000000001,.3416666666666663
2010,03.2,Fodtoej,2,2542,75.64166666666667,-.6916666666666664,5.158333333333333
2010,04.1,Faktisk husleje,2,35797,89.34166666666667,2.833333333333333,3.016666666666667
2010,04.2,Beregnet lejevaerdi af bolig,2,22611,88.99166666666667,2.916666666666667,2.991666666666667
2010,04.3,Vedligeholdelse og reparation af bolig,2,3766,92.43333333333334,.5833333333333333,.9500000000000002
2010,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,2,6661,93.05000000000001,2.416666666666667,1.591666666666667
2010,04.5,"Elektricitet, gas og andet braendsel",2,22687,94.99166666666667,7.308333333333334,7.074999999999999
2010,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",2,3938,98.675,-.3916666666666667,1.391666666666667
2010,05.2,Boligtekstiler,2,674,91.40833333333333,.8583333333333334,4.333333333333334
2010,05.3,Husholdningsapparater og reparation heraf,2,1824,103.375,4.783333333333333,2.808333333333333
2010,05.4,"Glas, service og husholdningsredskaber",2,1859,96.25,.8083333333333327,1.166666666666667
2010,05.5,Vaerktoej og udstyr til hus og have,2,1115,96.40000000000001,1.566666666666667,.2666666666666668
2010,05.6,Andre varer og tjenester til husholdningen,2,2498,94.83333333333333,.9666666666666665,1.633333333333333
2010,06.1,"Medicinske produkter, apparater og medicinsk udstyr",2,3305,96.59999999999999,1.75,5.008333333333334
2010,06.2,Ambulant behandling,2,4163,90.67500000000001,1.375,.6
2010,06.3,Hospitalstjenester,2,0,94.99166666666667,-.7916666666666667,.2583333333333333
2010,07.1,koeb af koeretoejer,2,9979,103.8916666666667,-.5666666666666667,-1.041666666666667
2010,07.2,Drift af personlige transportmidler,2,15699,94.25,7.741666666666667,7.225
2010,07.3,Transporttjenester,2,5165,91.34999999999999,.9833333333333332,1.925
2010,08.1,Posttjenester,2,239,66.325,.375,18.7
2010,08.2,Telefon- og telefaxudstyr,2,616,78.625,-15.025,70.41666666666667
2010,08.3,Teletjenester,2,4688,114.8166666666667,-2.616666666666667,-.5916666666666667
2010,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,2,3677,133.7,-3.675,-4.65
2010,09.2,Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter,2,840,94.25833333333334,1.166666666666667,-1.316666666666667
2010,09.3,"Andet tilbehoer og udstyr til fritid, haver og kaeledyr",2,4926,103.0333333333333,-1.508333333333333,-.4916666666666666
2010,09.4,Fritids- og kulturtjenester,2,10072,87.26666666666667,2.758333333333333,3.541666666666667
2010,09.5,"Aviser, boeger og papirvarer",2,3508,82.41666666666667,2.425,.5833333333333333
2010,09.6,Pakkerejser,2,3959,102.1666666666667,3.733333333333333,-.8583333333333307
2010,10.,Uddannelse,2,876,84.28333333333333,3.791666666666667,4.775
2010,11.1,"Restauranter, cafeer og kantiner mv.",2,9576,88.96666666666667,1.825,2.666666666666667
2010,11.2,Overnatningsfaciliteter,2,1778,99.75,-.4750000000000005,1.341666666666667
2010,12.1,Personlig pleje,2,5004,97.31666666666666,1.858333333333334,1.85
2010,12.3,Andre personlige effekter,2,1229,89.80833333333334,.0750000000000002,5.891666666666667
2010,12.4,Daginstitutioner og social forsorg,2,1247,92.52500000000001,4.575,2.558333333333333
2010,12.5,Forsikring,2,10306,92.07499999999999,5.375,3.2
2010,12.6,Finansielle tjenester,2,955,78.10833333333333,3.6,1.483333333333333
2010,12.7,Andre tjenester,2,500,89.21666666666667,2.733333333333333,2.408333333333333
2010,01.1,Foedevarer,3,35165,90.8,-.0250000000000004,3.141666666666667
2010,01.2,Ikke-alkoholiske drikkevarer,3,3419,97.64166666666667,2.666666666666667,10.55833333333333
2010,02.1,Alkoholiske drikkevarer,3,5652,91.25,-.0500000000000001,.3333333333333333
2010,02.2,Tobak,3,4591,81.73333333333333,14.24166666666667,7.358333333333333
2010,03.1,Beklaedning,3,10780,100.7333333333333,.4666666666666663,.6583333333333337
2010,03.2,Fodtoej,3,3307,77.83333333333333,-1.658333333333334,4.683333333333332
2010,04.1,Faktisk husleje,3,24042,89.33333333333334,2.816666666666666,2.975
2010,04.2,Beregnet lejevaerdi af bolig,3,41731,88.99166666666667,2.916666666666667,2.991666666666667
2010,04.3,Vedligeholdelse og reparation af bolig,3,6054,90.95833333333333,.6333333333333333,.9833333333333334
2010,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,3,10195,93.05000000000001,2.375,1.491666666666667
2010,04.5,"Elektricitet, gas og andet braendsel",3,27059,95.02500000000001,7.408333333333333,7.658333333333333
2010,05.1,"Moebler og boligudstyr, taepper og anden gulvbelgning",3,6922,100.375,-1.341666666666666,1.025
2010,05.2,Boligtekstiler,3,1004,91.22499999999999,.65,4.8
2010,05.3,Husholdningsapparater og reparation heraf,3,2710,106.95,.4083333333333334,-1.225
2010,05.4,"Glas, service og husholdningsredskaber",3,2436,95.36666666666667,.4749999999999997,2.391666666666667
2010,05.5,Vaerktoej og udstyr til hus og have,3,1816,96.79166666666667,1.175,.2083333333333333
2010,05.6,Andre varer og tjenester til husholdningen,3,3815,94.94166666666666,.9999999999999999,1.55
2010,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3,4422,95.13333333333333,2.708333333333333,6.958333333333333
2010,06.2,Ambulant behandling,3,4329,90.67500000000001,1.375,.55
2010,06.3,Hospitalstjenester,3,63,94.99166666666667,-.7916666666666667,.2583333333333333
2010,07.1,koeb af koeretoejer,3,14223,103.5916666666667,-.5416666666666667,-1.025
2010,07.2,Drift af personlige transportmidler,3,23890,93.38333333333333,8.066666666666666,7.475
