"2009","450.000 - 699.999 kr.","02.1 Alkoholiske drikkevarer",5231
"2009","450.000 - 699.999 kr.","02.2 Tobak",4640
"2009","450.000 - 699.999 kr.","02.3 Euforiserende stoffer",0
"2009","450.000 - 699.999 kr.","03.1 Beklædning",11092
"2009","450.000 - 699.999 kr.","03.2 Fodtøj",2642
"2009","450.000 - 699.999 kr.","04.1 Faktisk husleje",23231
"2009","450.000 - 699.999 kr.","04.2 Beregnet lejeværdi af bolig",39991
"2009","450.000 - 699.999 kr.","04.3 Vedligeholdelse og reparation af bolig",6544
"2009","450.000 - 699.999 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",9894
"2009","450.000 - 699.999 kr.","04.5 Elektricitet, gas og andet brændsel",23214
"2009","450.000 - 699.999 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",6420
"2009","450.000 - 699.999 kr.","05.2 Boligtekstiler",1080
"2009","450.000 - 699.999 kr.","05.3 Husholdningsapparater og reparation heraf",3036
"2009","450.000 - 699.999 kr.","05.4 Glas, service og husholdningsredskaber",1837
"2009","450.000 - 699.999 kr.","05.5 Værktøj og udstyr til hus og have",1721
"2009","450.000 - 699.999 kr.","05.6 Andre varer og tjenester til husholdningen",3616
"2009","450.000 - 699.999 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",3612
"2009","450.000 - 699.999 kr.","06.2 Ambulant behandling",4494
"2009","450.000 - 699.999 kr.","06.3 Hospitalstjenester",0
"2009","450.000 - 699.999 kr.","07.1 Køb af køretøjer",11655
"2009","450.000 - 699.999 kr.","07.2 Drift af personlige transportmidler",25541
"2009","450.000 - 699.999 kr.","07.3 Transporttjenester",5112
"2009","450.000 - 699.999 kr.","08.1 Posttjenester",429
"2009","450.000 - 699.999 kr.","08.2 Telefon- og telefaxudstyr",580
"2009","450.000 - 699.999 kr.","08.3 Teletjenester",5410
"2009","450.000 - 699.999 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",4410
"2009","450.000 - 699.999 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",1080
"2009","450.000 - 699.999 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",7670
"2009","450.000 - 699.999 kr.","09.4 Fritids- og kulturtjenester",11547
"2009","450.000 - 699.999 kr.","09.5 Aviser, bøger og papirvarer",4151
"2009","450.000 - 699.999 kr.","09.6 Pakkerejser",5799
"2009","450.000 - 699.999 kr.","10.1 Førskoleundervisning og primær undervisning",882
"2009","450.000 - 699.999 kr.","10.2 Ungdomsuddannelse",224
"2009","450.000 - 699.999 kr.","10.4 Videregående uddannelse",11
"2009","450.000 - 699.999 kr.","10.5 Undervisning uden for niveau",456
"2009","450.000 - 699.999 kr.","11.1 Restauranter, cafeer og kantiner mv.",14012
"2009","450.000 - 699.999 kr.","11.2 Overnatningsfaciliteter",2631
"2009","450.000 - 699.999 kr.","12.1 Personlig pleje",6541
"2009","450.000 - 699.999 kr.","12.2 Prostitution",0
"2009","450.000 - 699.999 kr.","12.3 Andre personlige effekter",1805
"2009","450.000 - 699.999 kr.","12.4 Daginstitutioner og social forsorg",3921
"2009","450.000 - 699.999 kr.","12.5 Forsikring",17543
"2009","450.000 - 699.999 kr.","12.6 Finansielle tjenester",1093
"2009","450.000 - 699.999 kr.","12.7 Andre tjenester",914
"2009","700.000 - 999.999 kr.","FORBRUG I ALT",442549
"2009","700.000 - 999.999 kr.","01.1 Fødevarer",47437
"2009","700.000 - 999.999 kr.","01.2 Ikke-alkoholiske drikkevarer",4426
"2009","700.000 - 999.999 kr.","02.1 Alkoholiske drikkevarer",7279
"2009","700.000 - 999.999 kr.","02.2 Tobak",4644
"2009","700.000 - 999.999 kr.","02.3 Euforiserende stoffer",0
"2009","700.000 - 999.999 kr.","03.1 Beklædning",19037
"2009","700.000 - 999.999 kr.","03.2 Fodtøj",4440
"2009","700.000 - 999.999 kr.","04.1 Faktisk husleje",12184
"2009","700.000 - 999.999 kr.","04.2 Beregnet lejeværdi af bolig",58405
"2009","700.000 - 999.999 kr.","04.3 Vedligeholdelse og reparation af bolig",13974
"2009","700.000 - 999.999 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",13557
"2009","700.000 - 999.999 kr.","04.5 Elektricitet, gas og andet brændsel",29482
"2009","700.000 - 999.999 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",9679
"2009","700.000 - 999.999 kr.","05.2 Boligtekstiler",1265
"2009","700.000 - 999.999 kr.","05.3 Husholdningsapparater og reparation heraf",3452
"2009","700.000 - 999.999 kr.","05.4 Glas, service og husholdningsredskaber",2644
"2009","700.000 - 999.999 kr.","05.5 Værktøj og udstyr til hus og have",2660
"2009","700.000 - 999.999 kr.","05.6 Andre varer og tjenester til husholdningen",5105
"2009","700.000 - 999.999 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",3965
"2009","700.000 - 999.999 kr.","06.2 Ambulant behandling",5564
"2009","700.000 - 999.999 kr.","06.3 Hospitalstjenester",132
"2009","700.000 - 999.999 kr.","07.1 Køb af køretøjer",22117
"2009","700.000 - 999.999 kr.","07.2 Drift af personlige transportmidler",38938
"2009","700.000 - 999.999 kr.","07.3 Transporttjenester",5728
"2009","700.000 - 999.999 kr.","08.1 Posttjenester",604
"2009","700.000 - 999.999 kr.","08.2 Telefon- og telefaxudstyr",750
"2009","700.000 - 999.999 kr.","08.3 Teletjenester",6224
"2009","700.000 - 999.999 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",6069
"2009","700.000 - 999.999 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",1316
"2009","700.000 - 999.999 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",10391
"2009","700.000 - 999.999 kr.","09.4 Fritids- og kulturtjenester",13228
"2009","700.000 - 999.999 kr.","09.5 Aviser, bøger og papirvarer",5143
"2009","700.000 - 999.999 kr.","09.6 Pakkerejser",7074
"2009","700.000 - 999.999 kr.","10.1 Førskoleundervisning og primær undervisning",1079
"2009","700.000 - 999.999 kr.","10.2 Ungdomsuddannelse",1012
"2009","700.000 - 999.999 kr.","10.4 Videregående uddannelse",168
"2009","700.000 - 999.999 kr.","10.5 Undervisning uden for niveau",1202
"2009","700.000 - 999.999 kr.","11.1 Restauranter, cafeer og kantiner mv.",18324
"2009","700.000 - 999.999 kr.","11.2 Overnatningsfaciliteter",4743
"2009","700.000 - 999.999 kr.","12.1 Personlig pleje",10349
"2009","700.000 - 999.999 kr.","12.2 Prostitution",0
"2009","700.000 - 999.999 kr.","12.3 Andre personlige effekter",4949
"2009","700.000 - 999.999 kr.","12.4 Daginstitutioner og social forsorg",7911
"2009","700.000 - 999.999 kr.","12.5 Forsikring",23785
"2009","700.000 - 999.999 kr.","12.6 Finansielle tjenester",1405
"2009","700.000 - 999.999 kr.","12.7 Andre tjenester",707
"2009","1.000.000 kr. og derover","FORBRUG I ALT",557283
"2009","1.000.000 kr. og derover","01.1 Fødevarer",57148
"2009","1.000.000 kr. og derover","01.2 Ikke-alkoholiske drikkevarer",5463
"2009","1.000.000 kr. og derover","02.1 Alkoholiske drikkevarer",9995
"2009","1.000.000 kr. og derover","02.2 Tobak",3657
"2009","1.000.000 kr. og derover","02.3 Euforiserende stoffer",0
"2009","1.000.000 kr. og derover","03.1 Beklædning",24889
"2009","1.000.000 kr. og derover","03.2 Fodtøj",6400
"2009","1.000.000 kr. og derover","04.1 Faktisk husleje",8653
"2009","1.000.000 kr. og derover","04.2 Beregnet lejeværdi af bolig",76321
"2009","1.000.000 kr. og derover","04.3 Vedligeholdelse og reparation af bolig",13133
"2009","1.000.000 kr. og derover","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",15382
"2009","1.000.000 kr. og derover","04.5 Elektricitet, gas og andet brændsel",32563
"2009","1.000.000 kr. og derover","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",10790
"2009","1.000.000 kr. og derover","05.2 Boligtekstiler",2398
"2009","1.000.000 kr. og derover","05.3 Husholdningsapparater og reparation heraf",6032
"2009","1.000.000 kr. og derover","05.4 Glas, service og husholdningsredskaber",3514
"2009","1.000.000 kr. og derover","05.5 Værktøj og udstyr til hus og have",3610
"2009","1.000.000 kr. og derover","05.6 Andre varer og tjenester til husholdningen",7747
"2009","1.000.000 kr. og derover","06.1 Medicinske produkter, apparater og medicinsk udstyr",6157
"2009","1.000.000 kr. og derover","06.2 Ambulant behandling",6834
"2009","1.000.000 kr. og derover","06.3 Hospitalstjenester",83
"2009","1.000.000 kr. og derover","07.1 Køb af køretøjer",25061
"2009","1.000.000 kr. og derover","07.2 Drift af personlige transportmidler",51648
"2009","1.000.000 kr. og derover","07.3 Transporttjenester",10595
"2009","1.000.000 kr. og derover","08.1 Posttjenester",608
"2009","1.000.000 kr. og derover","08.2 Telefon- og telefaxudstyr",950
"2009","1.000.000 kr. og derover","08.3 Teletjenester",6099
"2009","1.000.000 kr. og derover","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",8586
"2009","1.000.000 kr. og derover","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",2680
"2009","1.000.000 kr. og derover","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",14639
"2009","1.000.000 kr. og derover","09.4 Fritids- og kulturtjenester",16063
"2009","1.000.000 kr. og derover","09.5 Aviser, bøger og papirvarer",7958
"2009","1.000.000 kr. og derover","09.6 Pakkerejser",13127
"2009","1.000.000 kr. og derover","10.1 Førskoleundervisning og primær undervisning",2075
"2009","1.000.000 kr. og derover","10.2 Ungdomsuddannelse",2131
"2009","1.000.000 kr. og derover","10.4 Videregående uddannelse",57
"2009","1.000.000 kr. og derover","10.5 Undervisning uden for niveau",813
"2009","1.000.000 kr. og derover","11.1 Restauranter, cafeer og kantiner mv.",27341
"2009","1.000.000 kr. og derover","11.2 Overnatningsfaciliteter",8480
"2009","1.000.000 kr. og derover","12.1 Personlig pleje",13472
"2009","1.000.000 kr. og derover","12.2 Prostitution",0
"2009","1.000.000 kr. og derover","12.3 Andre personlige effekter",4310
"2009","1.000.000 kr. og derover","12.4 Daginstitutioner og social forsorg",8823
"2009","1.000.000 kr. og derover","12.5 Forsikring",27210
"2009","1.000.000 kr. og derover","12.6 Finansielle tjenester",1769
"2009","1.000.000 kr. og derover","12.7 Andre tjenester",2017
"2010","Under 250.000 kr.","FORBRUG I ALT",166952
"2010","Under 250.000 kr.","01.1 Fødevarer",18167
"2010","Under 250.000 kr.","01.2 Ikke-alkoholiske drikkevarer",1632
"2010","Under 250.000 kr.","02.1 Alkoholiske drikkevarer",2620
"2010","Under 250.000 kr.","02.2 Tobak",3023
"2010","Under 250.000 kr.","02.3 Euforiserende stoffer",0
"2010","Under 250.000 kr.","03.1 Beklædning",4362
"2010","Under 250.000 kr.","03.2 Fodtøj",2194
"2010","Under 250.000 kr.","04.1 Faktisk husleje",38289
"2010","Under 250.000 kr.","04.2 Beregnet lejeværdi af bolig",9418
"2010","Under 250.000 kr.","04.3 Vedligeholdelse og reparation af bolig",1193
"2010","Under 250.000 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",4869
"2010","Under 250.000 kr.","04.5 Elektricitet, gas og andet brændsel",18576
"2010","Under 250.000 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",1947
"2010","Under 250.000 kr.","05.2 Boligtekstiler",981
"2010","Under 250.000 kr.","05.3 Husholdningsapparater og reparation heraf",725
"2010","Under 250.000 kr.","05.4 Glas, service og husholdningsredskaber",765
"2010","Under 250.000 kr.","05.5 Værktøj og udstyr til hus og have",727
"2010","Under 250.000 kr.","05.6 Andre varer og tjenester til husholdningen",1414
"2010","Under 250.000 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",2268
"2010","Under 250.000 kr.","06.2 Ambulant behandling",2428
"2010","Under 250.000 kr.","06.3 Hospitalstjenester",0
"2010","Under 250.000 kr.","07.1 Køb af køretøjer",1733
"2010","Under 250.000 kr.","07.2 Drift af personlige transportmidler",5903
"2010","Under 250.000 kr.","07.3 Transporttjenester",4201
"2010","Under 250.000 kr.","08.1 Posttjenester",195
"2010","Under 250.000 kr.","08.2 Telefon- og telefaxudstyr",425
"2010","Under 250.000 kr.","08.3 Teletjenester",3623
"2010","Under 250.000 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",1962
"2010","Under 250.000 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",596
"2010","Under 250.000 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",2569
"2010","Under 250.000 kr.","09.4 Fritids- og kulturtjenester",7169
"2010","Under 250.000 kr.","09.5 Aviser, bøger og papirvarer",2674
"2010","Under 250.000 kr.","09.6 Pakkerejser",1495
"2010","Under 250.000 kr.","10.1 Førskoleundervisning og primær undervisning",0
"2010","Under 250.000 kr.","10.2 Ungdomsuddannelse",118
"2010","Under 250.000 kr.","10.4 Videregående uddannelse",187
"2010","Under 250.000 kr.","10.5 Undervisning uden for niveau",383
"2010","Under 250.000 kr.","11.1 Restauranter, cafeer og kantiner mv.",7110
"2010","Under 250.000 kr.","11.2 Overnatningsfaciliteter",697
"2010","Under 250.000 kr.","12.1 Personlig pleje",3632
"2010","Under 250.000 kr.","12.2 Prostitution",0
"2010","Under 250.000 kr.","12.3 Andre personlige effekter",733
"2010","Under 250.000 kr.","12.4 Daginstitutioner og social forsorg",515
"2010","Under 250.000 kr.","12.5 Forsikring",4805
"2010","Under 250.000 kr.","12.6 Finansielle tjenester",306
"2010","Under 250.000 kr.","12.7 Andre tjenester",322
"2010","250.000 - 449.999 kr.","FORBRUG I ALT",252572
"2010","250.000 - 449.999 kr.","01.1 Fødevarer",25182
"2010","250.000 - 449.999 kr.","01.2 Ikke-alkoholiske drikkevarer",2457
"2010","250.000 - 449.999 kr.","02.1 Alkoholiske drikkevarer",3730
"2010","250.000 - 449.999 kr.","02.2 Tobak",4417
"2010","250.000 - 449.999 kr.","02.3 Euforiserende stoffer",0
"2010","250.000 - 449.999 kr.","03.1 Beklædning",8509
"2010","250.000 - 449.999 kr.","03.2 Fodtøj",2542
"2010","250.000 - 449.999 kr.","04.1 Faktisk husleje",35797
"2010","250.000 - 449.999 kr.","04.2 Beregnet lejeværdi af bolig",22611
"2010","250.000 - 449.999 kr.","04.3 Vedligeholdelse og reparation af bolig",3766
"2010","250.000 - 449.999 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",6661
"2010","250.000 - 449.999 kr.","04.5 Elektricitet, gas og andet brændsel",22687
"2010","250.000 - 449.999 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",3938
"2010","250.000 - 449.999 kr.","05.2 Boligtekstiler",674
"2010","250.000 - 449.999 kr.","05.3 Husholdningsapparater og reparation heraf",1824
"2010","250.000 - 449.999 kr.","05.4 Glas, service og husholdningsredskaber",1859
"2010","250.000 - 449.999 kr.","05.5 Værktøj og udstyr til hus og have",1115
"2010","250.000 - 449.999 kr.","05.6 Andre varer og tjenester til husholdningen",2498
"2010","250.000 - 449.999 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",3305
"2010","250.000 - 449.999 kr.","06.2 Ambulant behandling",4163
"2010","250.000 - 449.999 kr.","06.3 Hospitalstjenester",0
"2010","250.000 - 449.999 kr.","07.1 Køb af køretøjer",9979
"2010","250.000 - 449.999 kr.","07.2 Drift af personlige transportmidler",15699
"2010","250.000 - 449.999 kr.","07.3 Transporttjenester",5165
"2010","250.000 - 449.999 kr.","08.1 Posttjenester",239
"2010","250.000 - 449.999 kr.","08.2 Telefon- og telefaxudstyr",616
"2010","250.000 - 449.999 kr.","08.3 Teletjenester",4688
"2010","250.000 - 449.999 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",3677
"2010","250.000 - 449.999 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",840
"2010","250.000 - 449.999 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",4926
"2010","250.000 - 449.999 kr.","09.4 Fritids- og kulturtjenester",10072
"2010","250.000 - 449.999 kr.","09.5 Aviser, bøger og papirvarer",3508
"2010","250.000 - 449.999 kr.","09.6 Pakkerejser",3959
"2010","250.000 - 449.999 kr.","10.1 Førskoleundervisning og primær undervisning",455
"2010","250.000 - 449.999 kr.","10.2 Ungdomsuddannelse",90
"2010","250.000 - 449.999 kr.","10.4 Videregående uddannelse",42
"2010","250.000 - 449.999 kr.","10.5 Undervisning uden for niveau",289
"2010","250.000 - 449.999 kr.","11.1 Restauranter, cafeer og kantiner mv.",9576
"2010","250.000 - 449.999 kr.","11.2 Overnatningsfaciliteter",1778
"2010","250.000 - 449.999 kr.","12.1 Personlig pleje",5004
"2010","250.000 - 449.999 kr.","12.2 Prostitution",0
"2010","250.000 - 449.999 kr.","12.3 Andre personlige effekter",1229
"2010","250.000 - 449.999 kr.","12.4 Daginstitutioner og social forsorg",1247
"2010","250.000 - 449.999 kr.","12.5 Forsikring",10306
"2010","250.000 - 449.999 kr.","12.6 Finansielle tjenester",955
"2010","250.000 - 449.999 kr.","12.7 Andre tjenester",500
"2010","450.000 - 699.999 kr.","FORBRUG I ALT",336812
"2010","450.000 - 699.999 kr.","01.1 Fødevarer",35165
"2010","450.000 - 699.999 kr.","01.2 Ikke-alkoholiske drikkevarer",3419
"2010","450.000 - 699.999 kr.","02.1 Alkoholiske drikkevarer",5652
"2010","450.000 - 699.999 kr.","02.2 Tobak",4591
"2010","450.000 - 699.999 kr.","02.3 Euforiserende stoffer",0
"2010","450.000 - 699.999 kr.","03.1 Beklædning",10780
"2010","450.000 - 699.999 kr.","03.2 Fodtøj",3307
"2010","450.000 - 699.999 kr.","04.1 Faktisk husleje",24042
"2010","450.000 - 699.999 kr.","04.2 Beregnet lejeværdi af bolig",41731
"2010","450.000 - 699.999 kr.","04.3 Vedligeholdelse og reparation af bolig",6054
"2010","450.000 - 699.999 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",10195
"2010","450.000 - 699.999 kr.","04.5 Elektricitet, gas og andet brændsel",27059
"2010","450.000 - 699.999 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",6922
"2010","450.000 - 699.999 kr.","05.2 Boligtekstiler",1004
"2010","450.000 - 699.999 kr.","05.3 Husholdningsapparater og reparation heraf",2710
"2010","450.000 - 699.999 kr.","05.4 Glas, service og husholdningsredskaber",2436
"2010","450.000 - 699.999 kr.","05.5 Værktøj og udstyr til hus og have",1816
"2010","450.000 - 699.999 kr.","05.6 Andre varer og tjenester til husholdningen",3815
"2010","450.000 - 699.999 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",4422
"2010","450.000 - 699.999 kr.","06.2 Ambulant behandling",4329
"2010","450.000 - 699.999 kr.","06.3 Hospitalstjenester",63
"2010","450.000 - 699.999 kr.","07.1 Køb af køretøjer",14223
"2010","450.000 - 699.999 kr.","07.2 Drift af personlige transportmidler",23890
"2010","450.000 - 699.999 kr.","07.3 Transporttjenester",5739
"2010","450.000 - 699.999 kr.","08.1 Posttjenester",431
"2010","450.000 - 699.999 kr.","08.2 Telefon- og telefaxudstyr",877
"2010","450.000 - 699.999 kr.","08.3 Teletjenester",5525
"2010","450.000 - 699.999 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",4217
"2010","450.000 - 699.999 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",1672
"2010","450.000 - 699.999 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",6814
"2010","450.000 - 699.999 kr.","09.4 Fritids- og kulturtjenester",11578
"2010","450.000 - 699.999 kr.","09.5 Aviser, bøger og papirvarer",4236
"2010","450.000 - 699.999 kr.","09.6 Pakkerejser",5615
"2010","450.000 - 699.999 kr.","10.1 Førskoleundervisning og primær undervisning",608
"2010","450.000 - 699.999 kr.","10.2 Ungdomsuddannelse",256
"2010","450.000 - 699.999 kr.","10.4 Videregående uddannelse",27
"2010","450.000 - 699.999 kr.","10.5 Undervisning uden for niveau",443
"2010","450.000 - 699.999 kr.","11.1 Restauranter, cafeer og kantiner mv.",14312
"2010","450.000 - 699.999 kr.","11.2 Overnatningsfaciliteter",3141
"2010","450.000 - 699.999 kr.","12.1 Personlig pleje",6870
"2010","450.000 - 699.999 kr.","12.2 Prostitution",0
"2010","450.000 - 699.999 kr.","12.3 Andre personlige effekter",4543
"2010","450.000 - 699.999 kr.","12.4 Daginstitutioner og social forsorg",3603
"2010","450.000 - 699.999 kr.","12.5 Forsikring",16456
"2010","450.000 - 699.999 kr.","12.6 Finansielle tjenester",1289
"2010","450.000 - 699.999 kr.","12.7 Andre tjenester",934
"2010","700.000 - 999.999 kr.","FORBRUG I ALT",444999
"2010","700.000 - 999.999 kr.","01.1 Fødevarer",48695
"2010","700.000 - 999.999 kr.","01.2 Ikke-alkoholiske drikkevarer",4240
"2010","700.000 - 999.999 kr.","02.1 Alkoholiske drikkevarer",6223
"2010","700.000 - 999.999 kr.","02.2 Tobak",4757
"2010","700.000 - 999.999 kr.","02.3 Euforiserende stoffer",0
"2010","700.000 - 999.999 kr.","03.1 Beklædning",17047
"2010","700.000 - 999.999 kr.","03.2 Fodtøj",4537
"2010","700.000 - 999.999 kr.","04.1 Faktisk husleje",16180
"2010","700.000 - 999.999 kr.","04.2 Beregnet lejeværdi af bolig",59217
"2010","700.000 - 999.999 kr.","04.3 Vedligeholdelse og reparation af bolig",7182
"2010","700.000 - 999.999 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",11645
"2010","700.000 - 999.999 kr.","04.5 Elektricitet, gas og andet brændsel",35007
"2010","700.000 - 999.999 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",8569
"2010","700.000 - 999.999 kr.","05.2 Boligtekstiler",1592
"2010","700.000 - 999.999 kr.","05.3 Husholdningsapparater og reparation heraf",4488
"2010","700.000 - 999.999 kr.","05.4 Glas, service og husholdningsredskaber",2584
"2010","700.000 - 999.999 kr.","05.5 Værktøj og udstyr til hus og have",2870
"2010","700.000 - 999.999 kr.","05.6 Andre varer og tjenester til husholdningen",5275
"2010","700.000 - 999.999 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",4252
"2010","700.000 - 999.999 kr.","06.2 Ambulant behandling",5124
"2010","700.000 - 999.999 kr.","06.3 Hospitalstjenester",61
"2010","700.000 - 999.999 kr.","07.1 Køb af køretøjer",28788
"2010","700.000 - 999.999 kr.","07.2 Drift af personlige transportmidler",35963
"2010","700.000 - 999.999 kr.","07.3 Transporttjenester",6000
"2010","700.000 - 999.999 kr.","08.1 Posttjenester",470
"2010","700.000 - 999.999 kr.","08.2 Telefon- og telefaxudstyr",1284
"2010","700.000 - 999.999 kr.","08.3 Teletjenester",6968
"2010","700.000 - 999.999 kr.","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",6212
"2010","700.000 - 999.999 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",2100
"2010","700.000 - 999.999 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",10046
"2010","700.000 - 999.999 kr.","09.4 Fritids- og kulturtjenester",14115
"2010","700.000 - 999.999 kr.","09.5 Aviser, bøger og papirvarer",4715
"2010","700.000 - 999.999 kr.","09.6 Pakkerejser",5820
"2010","700.000 - 999.999 kr.","10.1 Førskoleundervisning og primær undervisning",842
"2010","700.000 - 999.999 kr.","10.2 Ungdomsuddannelse",1318
"2010","700.000 - 999.999 kr.","10.4 Videregående uddannelse",180
"2010","700.000 - 999.999 kr.","10.5 Undervisning uden for niveau",1010
"2010","700.000 - 999.999 kr.","11.1 Restauranter, cafeer og kantiner mv.",17469
"2010","700.000 - 999.999 kr.","11.2 Overnatningsfaciliteter",4413
"2010","700.000 - 999.999 kr.","12.1 Personlig pleje",9764
"2010","700.000 - 999.999 kr.","12.2 Prostitution",0
"2010","700.000 - 999.999 kr.","12.3 Andre personlige effekter",4011
"2010","700.000 - 999.999 kr.","12.4 Daginstitutioner og social forsorg",8005
"2010","700.000 - 999.999 kr.","12.5 Forsikring",23265
"2010","700.000 - 999.999 kr.","12.6 Finansielle tjenester",2028
"2010","700.000 - 999.999 kr.","12.7 Andre tjenester",669
"2010","1.000.000 kr. og derover","FORBRUG I ALT",578542
"2010","1.000.000 kr. og derover","01.1 Fødevarer",59278
"2010","1.000.000 kr. og derover","01.2 Ikke-alkoholiske drikkevarer",4911
"2010","1.000.000 kr. og derover","02.1 Alkoholiske drikkevarer",9213
"2010","1.000.000 kr. og derover","02.2 Tobak",2990
"2010","1.000.000 kr. og derover","02.3 Euforiserende stoffer",0
"2010","1.000.000 kr. og derover","03.1 Beklædning",26670
"2010","1.000.000 kr. og derover","03.2 Fodtøj",7603
"2010","1.000.000 kr. og derover","04.1 Faktisk husleje",10759
"2010","1.000.000 kr. og derover","04.2 Beregnet lejeværdi af bolig",81505
"2010","1.000.000 kr. og derover","04.3 Vedligeholdelse og reparation af bolig",12883
"2010","1.000.000 kr. og derover","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",14148
"2010","1.000.000 kr. og derover","04.5 Elektricitet, gas og andet brændsel",35611
"2010","1.000.000 kr. og derover","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",12782
"2010","1.000.000 kr. og derover","05.2 Boligtekstiler",2335
"2010","1.000.000 kr. og derover","05.3 Husholdningsapparater og reparation heraf",6088
"2010","1.000.000 kr. og derover","05.4 Glas, service og husholdningsredskaber",4700
"2010","1.000.000 kr. og derover","05.5 Værktøj og udstyr til hus og have",3651
"2010","1.000.000 kr. og derover","05.6 Andre varer og tjenester til husholdningen",7358
"2010","1.000.000 kr. og derover","06.1 Medicinske produkter, apparater og medicinsk udstyr",5204
"2010","1.000.000 kr. og derover","06.2 Ambulant behandling",6931
"2010","1.000.000 kr. og derover","06.3 Hospitalstjenester",52
"2010","1.000.000 kr. og derover","07.1 Køb af køretøjer",32972
"2010","1.000.000 kr. og derover","07.2 Drift af personlige transportmidler",53404
"2010","1.000.000 kr. og derover","07.3 Transporttjenester",10853
"2010","1.000.000 kr. og derover","08.1 Posttjenester",518
"2010","1.000.000 kr. og derover","08.2 Telefon- og telefaxudstyr",1479
"2010","1.000.000 kr. og derover","08.3 Teletjenester",6668
"2010","1.000.000 kr. og derover","09.1 Audiovisuelt og fotografisk udstyr og dataudstyr",8186
"2010","1.000.000 kr. og derover","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",3313
"2010","1.000.000 kr. og derover","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",13156
"2010","1.000.000 kr. og derover","09.4 Fritids- og kulturtjenester",16246
"2010","1.000.000 kr. og derover","09.5 Aviser, bøger og papirvarer",6798
"2010","1.000.000 kr. og derover","09.6 Pakkerejser",10904
"2010","1.000.000 kr. og derover","10.1 Førskoleundervisning og primær undervisning",1718
"2010","1.000.000 kr. og derover","10.2 Ungdomsuddannelse",2072
"2010","1.000.000 kr. og derover","10.4 Videregående uddannelse",88
"2010","1.000.000 kr. og derover","10.5 Undervisning uden for niveau",603
"2010","1.000.000 kr. og derover","11.1 Restauranter, cafeer og kantiner mv.",29204
"2010","1.000.000 kr. og derover","11.2 Overnatningsfaciliteter",9278
"2010","1.000.000 kr. og derover","12.1 Personlig pleje",12274
"2010","1.000.000 kr. og derover","12.2 Prostitution",0
"2010","1.000.000 kr. og derover","12.3 Andre personlige effekter",4758
"2010","1.000.000 kr. og derover","12.4 Daginstitutioner og social forsorg",9036
"2010","1.000.000 kr. og derover","12.5 Forsikring",26449
"2010","1.000.000 kr. og derover","12.6 Finansielle tjenester",2495
