REF_YR,region,kategori,beskrivelse,forbrug,inflation_t_tminus1,inflation_t_tplus1
2010,3,06.2,Ambulant behandling,3968,1.01375,1.0055
2010,3,06.3,Hospitalstjenester,0,.9920833333333333,1.002583333333333
2010,3,07.1,Køb af køretøjer,16259,.9945833333333334,.98975
2010,3,07.2,Drift af personlige transportmidler,25043,1.080666666666667,1.07475
2010,3,07.3,Transporttjenester,3611,.993,1.016666666666667
2010,3,08.1,Posttjenester,214,1.00375,1.187
2010,3,08.2,Telefon- og telefaxudstyr,584,.8425,1.762583333333333
2010,3,08.3,Teletjenester,6027,.975,.9935
2010,3,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5147,.9525,.9338333333333333
2010,3,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1065,1.017333333333333,1.023833333333333
2010,3,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",7282,.9884166666666667,.9973333333333333
2010,3,09.4,Fritids- og kulturtjenester,8874,1.026833333333333,1.037416666666667
2010,3,09.5,"Aviser, bøger og papirvarer",3203,1.025083333333333,1.011083333333333
2010,3,09.6,Pakkerejser,4693,1.037333333333333,.9914166666666667
2010,3,10.,Uddannelse,1070,1.04225,1.04675
2010,3,11.1,"Restauranter, cafeer og kantiner mv.",10591,1.018,1.027
2010,3,11.2,Overnatningsfaciliteter,3253,.9891666666666666,1.010583333333333
2010,3,12.1,Personlig pleje,6408,1.020166666666667,1.019833333333333
2010,3,12.3,Andre personlige effekter,1725,.9836666666666667,1.05425
2010,3,12.4,Daginstitutioner og social forsorg,3304,1.043666666666667,1.016666666666667
2010,3,12.5,Forsikring,13964,1.052,1.0325
2010,3,12.6,Finansielle tjenester,810,1.04875,1.014416666666667
2010,3,12.7,Andre tjenester,945,1.016333333333333,1.016083333333333
2010,4,01.1,Fødevarer,31235,.99975,1.029916666666667
2010,4,01.2,Ikke-alkoholiske drikkevarer,2977,1.031333333333333,1.1075
2010,4,02.1,Alkoholiske drikkevarer,4030,1.002083333333333,1.0015
2010,4,02.2,Tobak,2462,1.143166666666667,1.073166666666667
2010,4,03.1,Beklædning,12374,1.003833333333333,1.006916666666667
2010,4,03.2,Fodtøj,2873,.9819166666666667,1.045666666666667
2010,4,04.1,Faktisk husleje,21484,1.025833333333333,1.028916666666667
2010,4,04.2,Beregnet lejeværdi af bolig,35485,1.029166666666667,1.029916666666667
2010,4,04.3,Vedligeholdelse og reparation af bolig,4861,1.00475,1.009666666666667
2010,4,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8137,1.022,1.015083333333333
2010,4,04.5,"Elektricitet, gas og andet brændsel",24894,1.071166666666667,1.072916666666667
2010,4,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",5911,.9974166666666666,1.013333333333333
2010,4,05.2,Boligtekstiler,1489,1.00225,1.044666666666667
2010,4,05.3,Husholdningsapparater og reparation heraf,3275,1.004583333333333,.9874166666666666
2010,4,05.4,"Glas, service og husholdningsredskaber",2362,1.001916666666667,1.014083333333333
2010,4,05.5,Værktøj og udstyr til hus og have,1683,1.015833333333333,1.003166666666667
2010,4,05.6,Andre varer og tjenester til husholdningen,3015,1.0105,1.016916666666667
2010,4,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3506,1.019666666666667,1.053333333333333
2010,4,06.2,Ambulant behandling,3742,1.0155,1.00625
2010,4,06.3,Hospitalstjenester,47,.9920833333333333,1.002583333333333
2010,4,07.1,Køb af køretøjer,19736,.9944166666666666,.9890833333333333
2010,4,07.2,Drift af personlige transportmidler,24016,1.068,1.06475
2010,4,07.3,Transporttjenester,4837,.9988333333333334,1.020833333333333
2010,4,08.1,Posttjenester,227,1.00375,1.187
2010,4,08.2,Telefon- og telefaxudstyr,619,.8671666666666666,1.576
2010,4,08.3,Teletjenester,6257,.9652499999999999,.9891666666666666
2010,4,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5753,.9541666666666667,.9438333333333333
2010,4,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1287,1.010416666666667,1.016666666666667
2010,4,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",7389,.9885833333333334,.9970833333333333
2010,4,09.4,Fritids- og kulturtjenester,10044,1.027916666666667,1.027916666666667
2010,4,09.5,"Aviser, bøger og papirvarer",3193,1.0165,.9989166666666667
2010,4,09.6,Pakkerejser,5139,1.037333333333333,.9914166666666667
2010,4,10.,Uddanelse,2407,1.04575,1.045916666666667
2010,4,11.1,"Restauranter, cafeer og kantiner mv.",11400,1.018333333333333,1.02625
2010,4,11.2,Overnatningsfaciliteter,3523,.9971666666666666,1.014
2010,4,12.1,Personlig pleje,6523,1.02125,1.019916666666667
2010,4,12.3,Andre personlige effekter,2010,1.02125,1.06475
2010,4,12.4,Daginstitutioner og social forsorg,3615,1.041083333333333,1.013166666666667
2010,4,12.5,Forsikring,14127,1.052,1.0335
2010,4,12.6,Finansielle tjenester,948,1.047083333333333,1.014416666666667
2010,4,12.7,Andre tjenester,332,1.014583333333333,1.01575
2010,5,01.1,Fødevarer,28767,1.000416666666667,1.028833333333333
2010,5,01.2,Ikke-alkoholiske drikkevarer,2649,1.0265,1.098666666666667
2010,5,02.1,Alkoholiske drikkevarer,3263,1.000416666666667,.9986666666666667
2010,5,02.2,Tobak,4181,1.144083333333333,1.074
2010,5,03.1,Beklædning,11779,1.001833333333333,1.003666666666667
2010,5,03.2,Fodtøj,2546,.9770833333333333,1.031583333333333
2010,5,04.1,Faktisk husleje,18239,1.023833333333333,1.02725
2010,5,04.2,Beregnet lejeværdi af bolig,34317,1.029166666666667,1.029916666666667
2010,5,04.3,Vedligeholdelse og reparation af bolig,5705,1.010083333333333,1.0135
2010,5,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,6904,1.022416666666667,1.014166666666667
2010,5,04.5,"Elektricitet, gas og andet brændsel",30789,1.075583333333333,1.072583333333333
2010,5,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",6147,.98625,1.012416666666667
2010,5,05.2,Boligtekstiler,861,1.00375,1.041833333333333
2010,5,05.3,Husholdningsapparater og reparation heraf,3402,1.00725,.9868333333333333
2010,5,05.4,"Glas, service og husholdningsredskaber",1850,1.0085,1.013416666666667
2010,5,05.5,Værktøj og udstyr til hus og have,2594,1.018833333333333,1.008
2010,5,05.6,Andre varer og tjenester til husholdningen,3005,1.011,1.01525
2010,5,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3229,1.020166666666667,1.05325
2010,5,06.2,Ambulant behandling,2985,1.01525,1.0065
2010,5,06.3,Hospitalstjenester,0,.9920833333333333,1.002583333333333
2010,5,07.1,Køb af køretøjer,14300,.9945833333333334,.9894166666666667
2010,5,07.2,Drift af personlige transportmidler,24706,1.072833333333333,1.0705
2010,5,07.3,Transporttjenester,3542,.9793333333333334,1.015833333333333
2010,5,08.1,Posttjenester,153,1.00375,1.187
2010,5,08.2,Telefon- og telefaxudstyr,683,.8536666666666666,1.67375
2010,5,08.3,Teletjenester,6411,.97525,.9944166666666666
2010,5,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,6478,.9584166666666667,.9519166666666666
2010,5,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1303,.9990833333333333,1.027
2010,5,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",6169,.9741666666666666,.99125
2010,5,09.4,Fritids- og kulturtjenester,8739,1.02875,1.034416666666667
2010,5,09.5,"Aviser, bøger og papirvarer",2710,1.014,.9944166666666666
2010,5,09.6,Pakkerejser,5541,1.037333333333333,.9914166666666667
2010,5,10.,Uddannelse,1118,1.048833333333333,1.045416666666667
2010,5,11.1,"Restauranter, cafeer og kantiner mv.",11147,1.018,1.025083333333333
2010,5,11.2,Overnatningsfaciliteter,2414,.98675,1.00975
2010,5,12.1,Personlig pleje,5897,1.021916666666667,1.020333333333333
2010,5,12.3,Andre personlige effekter,1423,1.001083333333333,1.056666666666667
2010,5,12.4,Daginstitutioner og social forsorg,3236,1.038833333333333,1.01125
2010,5,12.5,Forsikring,14748,1.052,1.03375
2010,5,12.6,Finansielle tjenester,815,1.04025,1.014416666666667
2010,5,12.7,Andre tjenester,381,1.014,1.015333333333333
2011,1,01.1,Fødevarer,32481,1.03325,1.045583333333333
2011,1,01.2,Ikke-alkoholiske drikkevarer,3579,1.1105,1.024916666666667
2011,1,02.1,Alkoholiske drikkevarer,5733,1.007083333333333,1.0775
2011,1,02.2,Tobak,2657,1.068416666666667,1.073
2011,1,03.1,Beklædning,11955,1.002666666666667,1.004833333333333
2011,1,03.2,Fodtøj,2897,1.044583333333333,1.066416666666667
2011,1,04.1,Faktisk husleje,33590,1.03025,1.0285
2011,1,04.2,Beregnet lejeværdi af bolig,32690,1.029916666666667,1.02725
2011,1,04.3,Vedligeholdelse og reparation af bolig,4021,1.021166666666667,1.031
2011,1,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8922,1.017,1.0405
2011,1,04.5,"Elektricitet, gas og andet brændsel",22128,1.069583333333333,1.02275
2011,1,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",5886,1.0115,1.005666666666667
2011,1,05.2,Boligtekstiler,1194,1.038166666666667,1.029
2011,1,05.3,Husholdningsapparater og reparation heraf,2233,.9835,.98
2011,1,05.4,"Glas, service og husholdningsredskaber",2327,1.01625,1.025416666666667
2011,1,05.5,Værktøj og udstyr til hus og have,1126,1.006916666666667,1.019583333333333
2011,1,05.6,Andre varer og tjenester til husholdningen,3244,1.01675,1.018833333333333
2011,1,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3499,1.056333333333333,.98425
2011,1,06.2,Ambulant behandling,3987,1.0065,1.017
2011,1,06.3,Hospitalstjenester,57,1.002583333333333,.9995833333333334
2011,1,07.1,Køb af køretøjer,10522,.9916666666666667,.9896666666666667
2011,1,07.2,Drift af personlige transportmidler,19630,1.070333333333333,1.034083333333333
2011,1,07.3,Transporttjenester,9308,1.015916666666667,1.048083333333333
2011,1,08.1,Posttjenester,326,1.187,1.073
2011,1,08.2,Telefon- og telefaxudstyr,815,1.592416666666667,.9628333333333333
2011,1,08.3,Teletjenester,6493,.9965833333333334,.9565833333333333
2011,1,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,6203,.9190833333333334,.9284166666666667
2011,1,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1159,1.01775,1.011416666666667
2011,1,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",6137,.9950833333333333,1.00375
2011,1,09.4,Fritids- og kulturtjenester,11251,1.03225,1.030083333333333
2011,1,09.5,"Aviser, bøger og papirvarer",3437,1.009083333333333,1.048333333333333
2011,1,09.6,Pakkerejser,5961,.9914166666666667,.9475
2011,1,10.,Uddannelse,1432,1.048,1.02975
2011,1,11.1,"Restauranter, cafeer og kantiner mv.",16459,1.027833333333333,1.03775
2011,1,11.2,Overnatningsfaciliteter,3755,1.0085,1.03475
2011,1,12.1,Personlig pleje,6750,1.017833333333333,1.008
2011,1,12.3,Andre personlige effekter,3099,1.060916666666667,1.035083333333333
2011,1,12.4,Daginstitutioner og social forsorg,4102,1.0315,1.012
2011,1,12.5,Forsikring,10706,1.033,1.0415
2011,1,12.6,Finansielle tjenester,865,1.014416666666667,1.112166666666667
2011,1,12.7,Andre tjenester,803,1.028333333333333,1.032
2011,2,01.1,Fødevarer,33718,1.031666666666667,1.04425
2011,2,01.2,Ikke-alkoholiske drikkevarer,3358,1.107666666666667,1.029833333333333
2011,2,02.1,Alkoholiske drikkevarer,4686,1.003083333333333,1.076416666666667
2011,2,02.2,Tobak,3680,1.072666666666667,1.074916666666667
2011,2,03.1,Beklædning,8826,1.003416666666667,1.00975
2011,2,03.2,Fodtøj,2452,1.051583333333333,1.065333333333333
2011,2,04.1,Faktisk husleje,20888,1.030166666666667,1.0255
2011,2,04.2,Beregnet lejeværdi af bolig,37980,1.029916666666667,1.02725
2011,2,04.3,Vedligeholdelse og reparation af bolig,5734,1.0095,1.031416666666667
2011,2,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,9319,1.015916666666667,1.041583333333333
2011,2,04.5,"Elektricitet, gas og andet brændsel",24379,1.07075,1.019916666666667
2011,2,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",7407,1.013916666666667,1.004083333333333
2011,2,05.2,Boligtekstiler,720,1.043333333333333,1.032083333333333
2011,2,05.3,Husholdningsapparater og reparation heraf,3395,1.028083333333333,.9919166666666667
2011,2,05.4,"Glas, service og husholdningsredskaber",1990,1.011666666666667,1.023833333333333
2011,2,05.5,Værktøj og udstyr til hus og have,2105,1.002666666666667,1.0125
2011,2,05.6,Andre varer og tjenester til husholdningen,4127,1.016333333333333,1.016166666666667
2011,2,06.1,"Medicinske produkter, apparater og medicinsk udstyr",2982,1.050083333333333,.98525
2011,2,06.2,Ambulant behandling,4612,1.006,1.0185
2011,2,06.3,Hospitalstjenester,0,1.002583333333333,.9995833333333334
2011,2,07.1,Køb af køretøjer,23113,.9895833333333334,.989
2011,2,07.2,Drift af personlige transportmidler,25967,1.07225,1.036
2011,2,07.3,Transporttjenester,5525,1.01925,1.052416666666667
2011,2,08.1,Posttjenester,156,1.187,1.073
2011,2,08.2,Telefon- og telefaxudstyr,1061,1.704166666666667,.9672500000000001
2011,2,08.3,Teletjenester,7068,.9940833333333333,.95225
2011,2,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,7327,.9535,.9526666666666667
2011,2,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1828,.9868333333333333,1.0035
2011,2,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",8084,.9950833333333333,1.000666666666667
2011,2,09.4,Fritids- og kulturtjenester,9965,1.035416666666667,1.029916666666667
2011,2,09.5,"Aviser, bøger og papirvarer",3021,1.005833333333333,1.046916666666667
2011,2,09.6,Pakkerejser,5096,.9914166666666667,.9475
2011,2,10.,Uddannelse,1187,1.04775,1.026833333333333
2011,2,11.1,"Restauranter, cafeer og kantiner mv.",9560,1.026666666666667,1.037916666666667
2011,2,11.2,Overnatningsfaciliteter,3449,1.013416666666667,1.032
2011,2,12.1,Personlig pleje,5835,1.0185,1.008583333333333
2011,2,12.3,Andre personlige effekter,1259,1.058916666666667,1.034
2011,2,12.4,Daginstitutioner og social forsorg,4131,1.025583333333333,1.013583333333333
2011,2,12.5,Forsikring,14100,1.032,1.04
2011,2,12.6,Finansielle tjenester,855,1.014833333333333,1.098
2011,2,12.7,Andre tjenester,933,1.024083333333333,1.02375
2011,3,01.1,Fødevarer,31223,1.031416666666667,1.0465
2011,3,01.2,Ikke-alkoholiske drikkevarer,3066,1.105583333333333,1.027583333333333
2011,3,02.1,Alkoholiske drikkevarer,3819,1.003333333333333,1.080583333333333
2011,3,02.2,Tobak,2772,1.073583333333333,1.071833333333333
2011,3,03.1,Beklædning,11105,1.006583333333333,1.012916666666667
2011,3,03.2,Fodtøj,2566,1.046833333333333,1.048916666666667
2011,3,04.1,Faktisk husleje,21641,1.02975,1.025083333333333
2011,3,04.2,Beregnet lejeværdi af bolig,30540,1.029916666666667,1.02725
2011,3,04.3,Vedligeholdelse og reparation af bolig,5901,1.009833333333333,1.032166666666667
2011,3,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8317,1.014916666666667,1.042833333333333
2011,3,04.5,"Elektricitet, gas og andet brændsel",23954,1.076583333333333,1.01725
2011,3,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",6395,1.01025,1.007666666666667
2011,3,05.2,Boligtekstiler,866,1.048,1.0265
2011,3,05.3,Husholdningsapparater og reparation heraf,2819,.98775,.9838333333333333
2011,3,05.4,"Glas, service og husholdningsredskaber",2295,1.023916666666667,1.026083333333333
2011,3,05.5,Værktøj og udstyr til hus og have,1715,1.002083333333333,1.01175
2011,3,05.6,Andre varer og tjenester til husholdningen,3252,1.0155,1.015333333333333
2011,3,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3532,1.069583333333333,.9813333333333333
2011,3,06.2,Ambulant behandling,4503,1.0055,1.019
2011,3,06.3,Hospitalstjenester,1,1.002583333333333,.9995833333333334
2011,3,07.1,Køb af køretøjer,16242,.98975,.9896666666666667
2011,3,07.2,Drift af personlige transportmidler,26205,1.07475,1.03475
2011,3,07.3,Transporttjenester,3836,1.016666666666667,1.05475
2011,3,08.1,Posttjenester,199,1.187,1.073
2011,3,08.2,Telefon- og telefaxudstyr,875,1.762583333333333,.9699166666666666
2011,3,08.3,Teletjenester,6240,.9935,.94175
2011,3,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5306,.9338333333333333,.9419999999999999
2011,3,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,278,1.023833333333333,1.026166666666667
2011,3,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",7526,.9973333333333333,1.001416666666667
2011,3,09.4,Fritids- og kulturtjenester,9205,1.037416666666667,1.0335
2011,3,09.5,"Aviser, bøger og papirvarer",3132,1.011083333333333,1.04825
2011,3,09.6,Pakkerejser,4688,.9914166666666667,.9475
2011,3,10.,Uddannelse,947,1.04675,1.033416666666667
2011,3,11.1,"Restauranter, cafeer og kantiner mv.",9981,1.027,1.037833333333333
2011,3,11.2,Overnatningsfaciliteter,3073,1.010583333333333,1.035416666666667
2011,3,12.1,Personlig pleje,6074,1.019833333333333,1.010583333333333
2011,3,12.3,Andre personlige effekter,2136,1.05425,1.063416666666667
2011,3,12.4,Daginstitutioner og social forsorg,3196,1.016666666666667,1.016666666666667
2011,3,12.5,Forsikring,13266,1.0325,1.0395
2011,3,12.6,Finansielle tjenester,777,1.014416666666667,1.092833333333333
2011,3,12.7,Andre tjenester,898,1.016083333333333,1.012666666666667
2011,4,01.1,Fødevarer,33002,1.029916666666667,1.044083333333333
2011,4,01.2,Ikke-alkoholiske drikkevarer,3506,1.1075,1.026583333333333
2011,4,02.1,Alkoholiske drikkevarer,4206,1.0015,1.079166666666667
2011,4,02.2,Tobak,2717,1.073166666666667,1.07325
2011,4,03.1,Beklædning,11972,1.006916666666667,1.00825
2011,4,03.2,Fodtøj,2401,1.045666666666667,1.045666666666667
2011,4,04.1,Faktisk husleje,20495,1.028916666666667,1.015833333333333
2011,4,04.2,Beregnet lejeværdi af bolig,36969,1.029916666666667,1.02725
2011,4,04.3,Vedligeholdelse og reparation af bolig,4015,1.009666666666667,1.02725
2011,4,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8872,1.015083333333333,1.045166666666667
2011,4,04.5,"Elektricitet, gas og andet brændsel",23311,1.072916666666667,1.015916666666667
2011,4,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",6253,1.013333333333333,1.003916666666667
2011,4,05.2,Boligtekstiler,1552,1.044666666666667,1.038
2011,4,05.3,Husholdningsapparater og reparation heraf,3090,.9874166666666666,.9840833333333333
2011,4,05.4,"Glas, service og husholdningsredskaber",2441,1.014083333333333,1.01925
2011,4,05.5,Værktøj og udstyr til hus og have,1769,1.003166666666667,1.011583333333333
2011,4,05.6,Andre varer og tjenester til husholdningen,3226,1.016916666666667,1.01475
2011,4,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3184,1.053333333333333,.985
2011,4,06.2,Ambulant behandling,4345,1.00625,1.0185
2011,4,06.3,Hospitalstjenester,44,1.002583333333333,.9995833333333334
2011,4,07.1,Køb af køretøjer,18754,.9890833333333333,.9894166666666667
2011,4,07.2,Drift af personlige transportmidler,26632,1.06475,1.0335
2011,4,07.3,Transporttjenester,5019,1.020833333333333,1.05575
2011,4,08.1,Posttjenester,295,1.187,1.073
2011,4,08.2,Telefon- og telefaxudstyr,1135,1.576,.9620000000000001
2011,4,08.3,Teletjenester,6477,.9891666666666666,.9615833333333333
2011,4,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,6396,.9438333333333333,.9445833333333333
2011,4,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1203,1.016666666666667,1.0175
2011,4,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",7726,.9970833333333333,1.003666666666667
2011,4,09.4,Fritids- og kulturtjenester,9775,1.027916666666667,1.02125
2011,4,09.5,"Aviser, bøger og papirvarer",3291,.9989166666666667,1.0485
2011,4,09.6,Pakkerejser,4391,.9914166666666667,.9475
2011,4,10.,Uddanelse,2294,1.045916666666667,1.040083333333333
2011,4,11.1,"Restauranter, cafeer og kantiner mv.",12414,1.02625,1.037166666666667
2011,4,11.2,Overnatningsfaciliteter,4586,1.014,1.031166666666667
2011,4,12.1,Personlig pleje,6494,1.019916666666667,1.00975
2011,4,12.3,Andre personlige effekter,1880,1.06475,1.0505
2011,4,12.4,Daginstitutioner og social forsorg,3638,1.013166666666667,1.016083333333333
2011,4,12.5,Forsikring,13500,1.0335,1.0385
2011,4,12.6,Finansielle tjenester,972,1.014416666666667,1.121666666666667
2011,4,12.7,Andre tjenester,556,1.01575,1.0275
2011,5,01.1,Fødevarer,30018,1.028833333333333,1.045333333333333
2011,5,01.2,Ikke-alkoholiske drikkevarer,3031,1.098666666666667,1.023
2011,5,02.1,Alkoholiske drikkevarer,3722,.9986666666666667,1.079416666666667
2011,5,02.2,Tobak,3248,1.074,1.071416666666667
2011,5,03.1,Beklædning,10523,1.003666666666667,1.00975
2011,5,03.2,Fodtøj,2426,1.031583333333333,1.0425
2011,5,04.1,Faktisk husleje,16322,1.02725,1.018166666666667
2011,5,04.2,Beregnet lejeværdi af bolig,33757,1.029916666666667,1.02725
2011,5,04.3,Vedligeholdelse og reparation af bolig,6114,1.0135,1.03175
2011,5,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,7992,1.014166666666667,1.048833333333333
2011,5,04.5,"Elektricitet, gas og andet brændsel",29033,1.072583333333333,1.008416666666667
2011,5,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",6382,1.012416666666667,1.0055
2011,5,05.2,Boligtekstiler,903,1.041833333333333,1.037
2011,5,05.3,Husholdningsapparater og reparation heraf,4174,.9868333333333333,.9888333333333333
2011,5,05.4,"Glas, service og husholdningsredskaber",1815,1.013416666666667,1.014416666666667
2011,5,05.5,Værktøj og udstyr til hus og have,2588,1.008,1.017416666666667
2011,5,05.6,Andre varer og tjenester til husholdningen,3078,1.01525,1.0145
2011,5,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3503,1.05325,.9846666666666667
2011,5,06.2,Ambulant behandling,3254,1.0065,1.018
2011,5,06.3,Hospitalstjenester,0,1.002583333333333,.9995833333333334
2011,5,07.1,Køb af køretøjer,17805,.9894166666666667,.9900833333333333
2011,5,07.2,Drift af personlige transportmidler,26976,1.0705,1.0265
2011,5,07.3,Transporttjenester,4154,1.015833333333333,1.061916666666667
2011,5,08.1,Posttjenester,200,1.187,1.073
2011,5,08.2,Telefon- og telefaxudstyr,1026,1.67375,.9666666666666666
2011,5,08.3,Teletjenester,6718,.9944166666666666,.9548333333333333
2011,5,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,8590,.9519166666666666,.9480833333333334
2011,5,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,1304,1.027,1.030666666666667
2011,5,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",7981,.99125,.9971666666666666
2011,5,09.4,Fritids- og kulturtjenester,8932,1.034416666666667,1.022833333333333
2011,5,09.5,"Aviser, bøger og papirvarer",2760,.9944166666666666,1.051666666666667
2011,5,09.6,Pakkerejser,4934,.9914166666666667,.9475
2011,5,10.,Uddannelse,1297,1.045416666666667,1.045083333333333
2011,5,11.1,"Restauranter, cafeer og kantiner mv.",9806,1.025083333333333,1.037583333333333
2011,5,11.2,Overnatningsfaciliteter,3080,1.00975,1.035583333333333
2011,5,12.1,Personlig pleje,5614,1.020333333333333,1.010333333333333
2011,5,12.3,Andre personlige effekter,1824,1.056666666666667,1.03475
2011,5,12.4,Daginstitutioner og social forsorg,4233,1.01125,1.01525
2011,5,12.5,Forsikring,13589,1.03375,1.0405
2011,5,12.6,Finansielle tjenester,566,1.014416666666667,1.077416666666667
2011,5,12.7,Andre tjenester,1303,1.015333333333333,1.020583333333333
2012,1,01.1,Fødevarer,34744,1.045583333333333,1.007666666666667
2012,1,01.2,Ikke-alkoholiske drikkevarer,3244,1.024916666666667,.9698333333333333
2012,1,02.1,Alkoholiske drikkevarer,5756,1.0775,1.018416666666667
2012,1,02.2,Tobak,2525,1.073,1.03125
2012,1,03.1,Beklædning,13479,1.004833333333333,.9970833333333333
2012,1,03.2,Fodtøj,3527,1.066416666666667,1.049
2012,1,04.1,Faktisk husleje,36026,1.0285,1.022
2012,1,04.2,Beregnet lejeværdi af bolig,35532,1.02725,1.023333333333333
2012,1,04.3,Vedligeholdelse og reparation af bolig,3383,1.031,1.01975
2012,1,04.4,Vandforsyning og andre tjenester i forbindelse med boligen,8646,1.0405,1.023
2012,1,04.5,"Elektricitet, gas og andet brændsel",22124,1.02275,1.017916666666667
2012,1,05.1,"Møbler og boligudstyr, tæpper og anden gulvbelægning",7366,1.005666666666667,.9861666666666666
2012,1,05.2,Boligtekstiler,1463,1.029,1.033
2012,1,05.3,Husholdningsapparater og reparation heraf,2662,.98,.9734166666666667
2012,1,05.4,"Glas, service og husholdningsredskaber",2381,1.025416666666667,1.005166666666667
2012,1,05.5,Værktøj og udstyr til hus og have,1042,1.019583333333333,1.010583333333333
2012,1,05.6,Andre varer og tjenester til husholdningen,3277,1.018833333333333,1.010583333333333
2012,1,06.1,"Medicinske produkter, apparater og medicinsk udstyr",3585,.98425,.9875833333333334
2012,1,06.2,Ambulant behandling,4069,1.017,1.025
2012,1,06.3,Hospitalstjenester,30,.9995833333333334,1.0165
2012,1,07.1,Køb af køretøjer,9555,.9896666666666667,.9964166666666666
2012,1,07.2,Drift af personlige transportmidler,19901,1.034083333333333,.9899166666666667
2012,1,07.3,Transporttjenester,10171,1.048083333333333,1.019333333333333
2012,1,08.1,Posttjenester,304,1.073,1.007
2012,1,08.2,Telefon- og telefaxudstyr,1098,.9628333333333333,.93025
2012,1,08.3,Teletjenester,6561,.9565833333333333,.98725
2012,1,09.1,Audiovisuelt og fotografisk udstyr og dataudstyr,5532,.9284166666666667,.92175
2012,1,09.2,Andre større varige forbrugsgoder til fritids- og kulturaktiviteter,992,1.011416666666667,1.010416666666667
2012,1,09.3,"Andet tilbehør og udstyr til fritid, haver og kæledyr",5642,1.00375,.98475
2012,1,09.4,Fritids- og kulturtjenester,11379,1.030083333333333,1.037916666666667
2012,1,09.5,"Aviser, bøger og papirvarer",3313,1.048333333333333,1.001083333333333
2012,1,09.6,Pakkerejser,5394,.9475,1.04175
2012,1,10.,Uddannelse,2030,1.02975,1.032166666666667
2012,1,11.1,"Restauranter, cafeer og kantiner mv.",17031,1.03775,1.023083333333333
2012,1,11.2,Overnatningsfaciliteter,4105,1.03475,.9743333333333334
2012,1,12.1,Personlig pleje,6718,1.008,.99725
2012,1,12.3,Andre personlige effekter,2875,1.035083333333333,.99625
2012,1,12.4,Daginstitutioner og social forsorg,4356,1.012,1.02375
2012,1,12.5,Forsikring,13053,1.0415,.957
2012,1,12.6,Finansielle tjenester,1089,1.112166666666667,1.03375
2012,1,12.7,Andre tjenester,524,1.032,1.032833333333333
2012,2,01.1,Fødevarer,33641,1.04425,1.00725
2012,2,01.2,Ikke-alkoholiske drikkevarer,2907,1.029833333333333,.9683333333333334
2012,2,02.1,Alkoholiske drikkevarer,4343,1.076416666666667,1.0195
2012,2,02.2,Tobak,3006,1.074916666666667,1.032166666666667
2012,2,03.1,Beklædning,9221,1.00975,.9974999999999999
2012,2,03.2,Fodtøj,2727,1.065333333333333,1.041416666666667
2012,2,04.1,Faktisk husleje,21968,1.0255,1.02125
